Name,COORD
000000010698.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000000692.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049819.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000011968.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000039928.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000001958.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000043191.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000048558.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000023450.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000041658.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000000077.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000008981.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000012529.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014757.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049092.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049283.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000048130.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000046990.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000038747.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000023982.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000011713.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000026529.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049662.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000029275.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000002686.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000040995.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000024239.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000026780.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000044437.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000040219.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000003535.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000025621.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000006675.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000016706.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000004554.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000047687.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000018265.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000035132.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000044670.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000007758.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000024723.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000023219.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000016099.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
