Name,COORDS
000000025412.jpg,[0 0 0 0]
000000025425.jpg,[-16 128 441 689]
000000025452.jpg,[0 0 0 0]
000000025453.jpg,[0 0 0 0]
000000025455.jpg,[0 0 0 0]
000000025461.jpg,[299  39 359 487]
000000025467.jpg,[355 278 421 375]
000000025481.jpg,[406 220 455 351]
000000025506.jpg,[285  -5 345 221]
000000025508.jpg,[207 137 458 474]
000000025517.jpg,[0 0 0 0]
000000025525.jpg,[0 0 0 0]
000000025528.jpg,[199 210 259 498]
000000025533.jpg,[ 84 230 202 486]
000000025539.jpg,[ 99 187 294 470]
000000025548.jpg,[ 17  29 271 504]
000000025549.jpg,[121 153 210 530]
000000025550.jpg,[0 0 0 0]
000000025551.jpg,[0 0 0 0]
000000025552.jpg,[ -69  145  373 1148]
000000025576.jpg,[ 90 220 281 461]
000000025595.jpg,[0 0 0 0]
000000025609.jpg,[-134  202  339 1691]
000000025621.jpg,[200 -16 334 207]
000000025628.jpg,[233 262 431 568]
000000025643.jpg,[389 148 463 459]
000000025644.jpg,[-50 -39   2  53]
000000025654.jpg,[-78  21 239 734]
000000025668.jpg,[ 228  317  429 1249]
000000025855.jpg,[ 51 105 330 496]
000000025860.jpg,[ 77  25 192 522]
000000025864.jpg,[212  20 344 498]
000000025870.jpg,[0 0 0 0]
000000025872.jpg,[ -12  423  535 1992]
000000025896.jpg,[216 156 297 440]
000000025902.jpg,[184 185 356 338]
000000025903.jpg,[0 0 0 0]
000000025907.jpg,[0 0 0 0]
000000025917.jpg,[0 0 0 0]
000000025984.jpg,[ 141  226  373 1207]
000000025987.jpg,[0 0 0 0]
000000025990.jpg,[ 62  57 492 382]
000000025996.jpg,[255 315 296 422]
000000025997.jpg,[153 164 293 430]
000000025998.jpg,[ 141   57  394 1080]
000000026017.jpg,[176 353 254 554]
000000026024.jpg,[100 145 258 430]
000000026026.jpg,[308 272 364 539]
000000026027.jpg,[0 0 0 0]
000000026029.jpg,[0 0 0 0]
000000026031.jpg,[184 161 387 531]
000000026051.jpg,[0 0 0 0]
000000026052.jpg,[0 0 0 0]
000000026576.jpg,[253  59 437 486]
000000026577.jpg,[285 132 408 370]
000000026583.jpg,[134 111 343 648]
000000026602.jpg,[249  45 503 662]
000000026617.jpg,[324  46 484 333]
000000026624.jpg,[0 0 0 0]
000000026625.jpg,[0 0 0 0]
000000026635.jpg,[185 194 281 301]
000000026643.jpg,[0 0 0 0]
000000026647.jpg,[186 215 246 301]
000000026655.jpg,[ 12  70 461 647]
000000026668.jpg,[-11  93 142 417]
000000026670.jpg,[366 293 420 440]
000000026686.jpg,[0 0 0 0]
000000026697.jpg,[266 160 407 834]
000000026699.jpg,[237 122 356 529]
000000026713.jpg,[290 280 336 428]
000000026720.jpg,[162  64 411 653]
000000026734.jpg,[117  86 189 466]
000000026746.jpg,[312  69 456 356]
000000026747.jpg,[0 0 0 0]
000000026748.jpg,[0 0 0 0]
000000026775.jpg,[0 0 0 0]
000000026780.jpg,[ 81 111 238 639]
000000026782.jpg,[434 164 508 425]
000000026783.jpg,[ 43 103 183 653]
000000026784.jpg,[133  88 232 477]
000000026802.jpg,[0 0 0 0]
000000026809.jpg,[249 249 410 463]
000000026817.jpg,[246  25 518 573]
000000026818.jpg,[0 0 0 0]
000000029358.jpg,[0 0 0 0]
000000029391.jpg,[0 0 0 0]
000000029431.jpg,[ 73 100 313 601]
000000029432.jpg,[240 175 327 343]
000000029437.jpg,[273 259 330 380]
000000029444.jpg,[  13   41  407 1124]
000000029456.jpg,[221 230 341 649]
000000029457.jpg,[0 0 0 0]
000000029466.jpg,[208 156 245 307]
000000029472.jpg,[0 0 0 0]
000000029482.jpg,[272  -3 384 180]
000000029506.jpg,[0 0 0 0]
000000029509.jpg,[171 335 410 509]
000000029519.jpg,[206 127 361 445]
000000029521.jpg,[ -70  248  635 1538]
000000029523.jpg,[224 236 406 730]
000000029524.jpg,[ 40  51 458 507]
000000029525.jpg,[0 0 0 0]
000000029538.jpg,[0 0 0 0]
000000029541.jpg,[0 0 0 0]
000000029558.jpg,[318  69 363 323]
000000029563.jpg,[204 136 288 433]
000000029573.jpg,[  8  -2 508 566]
000000029582.jpg,[0 0 0 0]
000000029587.jpg,[   6  362  175 1068]
000000029592.jpg,[172 -25 315 518]
000000029601.jpg,[ 32 112 220 608]
000000030403.jpg,[267 199 420 525]
000000030413.jpg,[0 0 0 0]
000000030429.jpg,[0 0 0 0]
000000030431.jpg,[0 0 0 0]
000000030437.jpg,[0 0 0 0]
000000030443.jpg,[249 104 406 578]
000000030465.jpg,[0 0 0 0]
000000030478.jpg,[0 0 0 0]
000000030488.jpg,[0 0 0 0]
000000030492.jpg,[0 0 0 0]
000000030508.jpg,[0 0 0 0]
000000030534.jpg,[ 48  23 159 316]
000000030548.jpg,[  -6  155  491 1843]
000000030549.jpg,[  98  113  375 1180]
000000030566.jpg,[ -25  261  480 1620]
000000030569.jpg,[-14 152 263 706]
000000030583.jpg,[194 231 275 411]
000000030589.jpg,[0 0 0 0]
000000030608.jpg,[0 0 0 0]
000000030619.jpg,[0 0 0 0]
000000030643.jpg,[ 29 137  84 402]
000000030665.jpg,[0 0 0 0]
000000030667.jpg,[0 0 0 0]
000000030668.jpg,[0 0 0 0]
000000030677.jpg,[ 212  137  579 1847]
000000030681.jpg,[180 213 319 368]
000000030685.jpg,[ 38 338 103 506]
000000030699.jpg,[ 80 324 207 505]
000000030706.jpg,[ -51  204  251 1130]
000000030707.jpg,[0 0 0 0]
000000030962.jpg,[179 270 307 384]
000000030973.jpg,[157 113 281 316]
000000030983.jpg,[287 304 416 819]
000000030992.jpg,[ -5  95 159 387]
000000030995.jpg,[0 0 0 0]
000000031017.jpg,[393 154 483 375]
000000031019.jpg,[0 0 0 0]
000000031041.jpg,[ 68  87 156 495]
000000031061.jpg,[116 220 385 359]
000000031073.jpg,[0 0 0 0]
000000031078.jpg,[280 307 367 394]
000000031080.jpg,[355 306 421 507]
000000031081.jpg,[133 142 412 555]
000000031082.jpg,[103 354 205 603]
000000031084.jpg,[0 0 0 0]
000000031092.jpg,[0 0 0 0]
000000031106.jpg,[326 134 474 444]
000000031112.jpg,[ 18  10 266 547]
000000031113.jpg,[118 116 347 674]
000000031121.jpg,[126 120 286 343]
000000031151.jpg,[279  15 335 376]
000000031157.jpg,[  17  179  403 1543]
000000031161.jpg,[212 424 247 551]
000000031164.jpg,[0 0 0 0]
000000031187.jpg,[266  38 505 532]
000000031188.jpg,[0 0 0 0]
000000031825.jpg,[230 142 352 399]
000000031851.jpg,[0 0 0 0]
000000031882.jpg,[0 0 0 0]
000000031888.jpg,[195  13 302 280]
000000031902.jpg,[334 103 471 348]
000000031904.jpg,[117 106 381 720]
000000031913.jpg,[0 0 0 0]
000000031915.jpg,[127  99 238 476]
000000031919.jpg,[ 56 168 100 403]
000000031922.jpg,[ 159  245  337 1060]
000000031923.jpg,[261  11 401 421]
000000031941.jpg,[ 12  24 508 516]
000000031943.jpg,[284  72 476 635]
000000031948.jpg,[0 0 0 0]
000000031965.jpg,[231 182 315 322]
000000031981.jpg,[  22  161  347 1404]
000000031983.jpg,[ 140  147  418 1234]
000000031984.jpg,[171 104 424 530]
000000032001.jpg,[290 150 392 569]
000000032054.jpg,[0 0 0 0]
000000032056.jpg,[  79  103  581 1261]
000000032060.jpg,[0 0 0 0]
000000032061.jpg,[-52 132 414 335]
000000032067.jpg,[0 0 0 0]
000000032068.jpg,[296 224 446 493]
000000032071.jpg,[180 240 234 409]
000000032074.jpg,[  4 279  49 407]
000000032095.jpg,[ -23  130  284 1136]
000000033215.jpg,[0 0 0 0]
000000033216.jpg,[0 0 0 0]
000000033240.jpg,[245 181 443 439]
000000033251.jpg,[0 0 0 0]
000000033262.jpg,[201 302 384 493]
000000033270.jpg,[0 0 0 0]
000000033272.jpg,[-21 207  86 431]
000000033300.jpg,[0 0 0 0]
000000033303.jpg,[ -56  193  502 1934]
000000033305.jpg,[0 0 0 0]
000000033315.jpg,[103  53 277 530]
000000033325.jpg,[206 317 292 425]
000000033377.jpg,[ 31 137 126 311]
000000033405.jpg,[351 105 401 309]
000000033416.jpg,[306 155 422 553]
000000033429.jpg,[185  71 320 519]
000000033431.jpg,[0 0 0 0]
000000036151.jpg,[240 120 415 471]
000000036157.jpg,[121 193 409 714]
000000036196.jpg,[0 0 0 0]
000000036197.jpg,[ -37  205  221 1171]
000000036204.jpg,[0 0 0 0]
000000036218.jpg,[0 0 0 0]
000000036226.jpg,[0 0 0 0]
000000036228.jpg,[-258   93   55 1083]
000000036230.jpg,[120 106 330 622]
000000036252.jpg,[251 304 411 478]
000000036267.jpg,[0 0 0 0]
000000036273.jpg,[233 235 299 416]
000000036281.jpg,[  37  376  521 1225]
000000036282.jpg,[119 136 272 723]
000000036289.jpg,[ 84 149 237 327]
000000036303.jpg,[ -31  122  470 1636]
000000036311.jpg,[132  51 329 510]
000000037032.jpg,[  4  89  80 250]
000000037038.jpg,[ 42 320  95 419]
000000037039.jpg,[110  68 307 395]
000000037041.jpg,[0 0 0 0]
000000037059.jpg,[309 -22 493 393]
000000037062.jpg,[0 0 0 0]
000000037074.jpg,[0 0 0 0]
000000037076.jpg,[-106  138  409 1462]
000000037102.jpg,[-54 110 100 513]
000000037113.jpg,[449 265 553 577]
000000037124.jpg,[192 105 307 586]
000000037126.jpg,[0 0 0 0]
000000037149.jpg,[-28 101  52 430]
000000037158.jpg,[215  35 478 857]
000000037160.jpg,[0 0 0 0]
000000037165.jpg,[-106  130  253 1290]
000000037169.jpg,[0 0 0 0]
000000037174.jpg,[-35 134 145 532]
000000037175.jpg,[0 0 0 0]
000000037177.jpg,[0 0 0 0]
000000037181.jpg,[0 0 0 0]
000000037183.jpg,[0 0 0 0]
000000037186.jpg,[ -8  99 130 341]
000000037193.jpg,[343 418 389 516]
000000037198.jpg,[0 0 0 0]
000000037209.jpg,[229  63 325 389]
000000037222.jpg,[0 0 0 0]
000000037244.jpg,[0 0 0 0]
000000038858.jpg,[233 174 447 511]
000000038862.jpg,[0 0 0 0]
000000038886.jpg,[149 236 223 438]
000000038888.jpg,[0 0 0 0]
000000038892.jpg,[142  88 338 760]
000000038899.jpg,[ 88 132 211 387]
000000038904.jpg,[234 -17 315 363]
000000038910.jpg,[ 269  380  502 1062]
000000038922.jpg,[0 0 0 0]
000000038923.jpg,[0 0 0 0]
000000038934.jpg,[0 0 0 0]
000000038955.jpg,[207 241 665 393]
000000038986.jpg,[116 244 188 483]
000000039009.jpg,[0 0 0 0]
000000039016.jpg,[181 206 455 470]
000000039040.jpg,[0 0 0 0]
000000039064.jpg,[0 0 0 0]
000000039065.jpg,[  30  156  530 1501]
000000039072.jpg,[-170  125  360 1960]
000000039078.jpg,[0 0 0 0]
000000039080.jpg,[153 187 243 477]
000000039081.jpg,[0 0 0 0]
000000039082.jpg,[319  56 500 470]
000000039083.jpg,[276   8 422 448]
000000039098.jpg,[231 170 309 314]
000000039099.jpg,[224  24 310 151]
000000039100.jpg,[163  18 393 489]
000000039106.jpg,[-24   5 130 508]
000000039309.jpg,[0 0 0 0]
000000039321.jpg,[0 0 0 0]
000000039322.jpg,[ 36  73 217 504]
000000039335.jpg,[-314  125  694 1161]
000000039357.jpg,[240 138 349 510]
000000039359.jpg,[0 0 0 0]
000000039360.jpg,[  59  143  390 1086]
000000039368.jpg,[474 238 529 428]
000000039398.jpg,[287  19 428 192]
000000039434.jpg,[355  26 539 497]
000000039438.jpg,[0 0 0 0]
000000039446.jpg,[-134  135  287  699]
000000039447.jpg,[245 207 282 438]
000000039460.jpg,[0 0 0 0]
000000039467.jpg,[0 0 0 0]
000000039470.jpg,[0 0 0 0]
000000039495.jpg,[217  48 316 433]
000000039497.jpg,[0 0 0 0]
000000039509.jpg,[0 0 0 0]
000000039512.jpg,[191  76 435 572]
000000039513.jpg,[0 0 0 0]
000000039527.jpg,[ 250  113 1178  908]
000000039528.jpg,[ 84  93 238 508]
000000039535.jpg,[0 0 0 0]
000000039538.jpg,[0 0 0 0]
000000041225.jpg,[362 252 504 455]
000000041231.jpg,[346 239 430 414]
000000041233.jpg,[0 0 0 0]
000000041247.jpg,[0 0 0 0]
000000041252.jpg,[281  96 429 429]
000000041259.jpg,[ 11  35 156 362]
000000041272.jpg,[0 0 0 0]
000000041279.jpg,[ 12 140 227 619]
000000041305.jpg,[189 133 374 364]
000000041311.jpg,[239 119 492 866]
000000041319.jpg,[ 47  56 351 870]
000000041331.jpg,[185  43 328 484]
000000041340.jpg,[252 189 347 306]
000000041343.jpg,[114 219 197 438]
000000041345.jpg,[140 234 333 541]
000000041356.jpg,[270  83 359 377]
000000041357.jpg,[142 113 258 507]
000000041369.jpg,[0 0 0 0]
000000041377.jpg,[ 50 209  76 439]
000000041389.jpg,[0 0 0 0]
000000041397.jpg,[0 0 0 0]
000000041404.jpg,[0 0 0 0]
000000041413.jpg,[191  77 474 488]
000000041434.jpg,[0 0 0 0]
000000041437.jpg,[0 0 0 0]
000000041442.jpg,[0 0 0 0]
000000041449.jpg,[480 260 534 498]
000000044147.jpg,[218  91 342 311]
000000044151.jpg,[0 0 0 0]
000000044165.jpg,[-28  95  59 493]
000000044167.jpg,[194 151 293 390]
000000044170.jpg,[ 79  91 456 882]
000000044171.jpg,[ 147  195  460 1106]
000000044178.jpg,[333 259 447 497]
000000044220.jpg,[241  19 529 801]
000000044228.jpg,[  79  178  423 1638]
000000044244.jpg,[246 122 525 369]
000000044269.jpg,[479 251 546 461]
000000044298.jpg,[104  -5 494 717]
000000044312.jpg,[-21 213 117 598]
000000044327.jpg,[185  83 347 344]
000000044328.jpg,[0 0 0 0]
000000044347.jpg,[0 0 0 0]
000000044353.jpg,[0 0 0 0]
000000044358.jpg,[ 250  159  633 1324]
000000044360.jpg,[  3  72 393 522]
000000044385.jpg,[131  -6 272 548]
000000044414.jpg,[-195   68  626 1618]
000000044421.jpg,[218  80 565 781]
000000044437.jpg,[ 21  31 242 532]
000000044454.jpg,[-70  84  41 606]
000000044464.jpg,[309  79 413 347]
000000045031.jpg,[0 0 0 0]
000000045049.jpg,[ 60 208 116 392]
000000045053.jpg,[0 0 0 0]
000000045058.jpg,[ 90  82 518 717]
000000045059.jpg,[188 201 261 302]
000000045084.jpg,[ 34   5 135 358]
000000045086.jpg,[181 147 298 433]
000000045089.jpg,[0 0 0 0]
000000045094.jpg,[  -8  116  425 1113]
000000045097.jpg,[0 0 0 0]
000000045099.jpg,[-50 205   9 315]
000000045105.jpg,[0 0 0 0]
000000045110.jpg,[ 94 159 260 406]
000000045124.jpg,[0 0 0 0]
000000045128.jpg,[0 0 0 0]
000000045136.jpg,[141  93 451 494]
000000045138.jpg,[238 133 305 481]
000000045146.jpg,[363 185 448 472]
000000045148.jpg,[202 192 351 414]
000000045165.jpg,[0 0 0 0]
000000045175.jpg,[223   1 297 374]
000000045193.jpg,[0 0 0 0]
000000045222.jpg,[167 217 249 469]
000000045226.jpg,[164 247 331 701]
000000045230.jpg,[0 0 0 0]
000000045248.jpg,[0 0 0 0]
000000045259.jpg,[0 0 0 0]
000000045270.jpg,[354 458 451 563]
000000045276.jpg,[ -35  233  510 1896]
000000046310.jpg,[0 0 0 0]
000000046315.jpg,[206 231 336 501]
000000046320.jpg,[299 308 322 414]
000000046322.jpg,[0 0 0 0]
000000046329.jpg,[272 193 432 475]
000000046331.jpg,[ 56  12 433 896]
000000046339.jpg,[166 109 304 454]
000000046371.jpg,[ 174  104  546 1023]
000000046372.jpg,[191 272 309 450]
000000046385.jpg,[213  52 358 427]
000000046419.jpg,[-240   69  341 1025]
000000046429.jpg,[0 0 0 0]
000000046433.jpg,[-37 111 387 755]
000000046440.jpg,[119 238 305 594]
000000046441.jpg,[ 40 121 373 722]
000000046447.jpg,[ 44 264 148 667]
000000046454.jpg,[148 106 253 451]
000000046460.jpg,[182  64 459 494]
000000046473.jpg,[427  26 555 377]
000000047020.jpg,[0 0 0 0]
000000047054.jpg,[0 0 0 0]
000000047073.jpg,[0 0 0 0]
000000047074.jpg,[362   7 533 509]
000000047084.jpg,[0 0 0 0]
000000047093.jpg,[-38 -33 332 940]
000000047101.jpg,[406 388 450 500]
000000047125.jpg,[134  88 267 468]
000000047131.jpg,[267 419 317 591]
000000047164.jpg,[210 229 255 486]
000000047173.jpg,[244 126 485 798]
000000047177.jpg,[0 0 0 0]
000000047181.jpg,[143 305 178 563]
000000047189.jpg,[ 43 126 176 421]
000000047191.jpg,[418  21 509 442]
000000047194.jpg,[186 270 289 409]
000000047203.jpg,[0 0 0 0]
000000047213.jpg,[361 -16 507 475]
000000047221.jpg,[0 0 0 0]
000000047226.jpg,[  4  70 129 464]
000000047235.jpg,[0 0 0 0]
000000000294.jpg,[ 52 124 387 620]
000000000308.jpg,[ 93  48 227 473]
000000000315.jpg,[0 0 0 0]
000000000322.jpg,[ 29 110 166 431]
000000000326.jpg,[125 150 412 971]
000000000328.jpg,[227 102 372 531]
000000000338.jpg,[0 0 0 0]
000000000357.jpg,[0 0 0 0]
000000000368.jpg,[308 100 423 309]
000000000370.jpg,[ 143   99  579 1585]
000000000382.jpg,[446 423 468 510]
000000000389.jpg,[  57  163  476 1453]
000000000395.jpg,[-51 186  37 459]
000000000415.jpg,[-21 217 139 464]
000000000419.jpg,[402 280 492 638]
000000000428.jpg,[ 212  154  480 1375]
000000000431.jpg,[ 97  90 238 437]
000000000436.jpg,[ -6  92 658 816]
000000000446.jpg,[ 70 116 352 705]
000000000459.jpg,[ -58  102  524 1253]
000000000474.jpg,[ 52  94 468 507]
000000000488.jpg,[0 0 0 0]
000000001350.jpg,[0 0 0 0]
000000001359.jpg,[303 316 406 521]
000000001360.jpg,[342 159 463 413]
000000001369.jpg,[213 152 284 435]
000000001375.jpg,[109 208 311 617]
000000001381.jpg,[350 209 396 410]
000000001390.jpg,[311 161 446 449]
000000001397.jpg,[225  75 336 307]
000000001398.jpg,[0 0 0 0]
000000001403.jpg,[ 86 133 304 774]
000000001407.jpg,[163 147 377 466]
000000001424.jpg,[136  25 292 433]
000000001431.jpg,[159  -9 405 498]
000000001436.jpg,[136 143 487 756]
000000001451.jpg,[0 0 0 0]
000000001453.jpg,[ 37 313 267 393]
000000001464.jpg,[0 0 0 0]
000000001488.jpg,[263 122 420 353]
000000001527.jpg,[153 188 259 501]
000000003967.jpg,[0 0 0 0]
000000003983.jpg,[0 0 0 0]
000000003988.jpg,[221 111 374 429]
000000003995.jpg,[306 168 345 312]
000000004011.jpg,[ 35  55 270 794]
000000004020.jpg,[206 167 321 431]
000000004021.jpg,[-31 169  59 508]
000000004042.jpg,[ 57  16 310 530]
000000004065.jpg,[ 22 126 232 637]
000000004066.jpg,[0 0 0 0]
000000004069.jpg,[334 251 391 473]
000000004080.jpg,[0 0 0 0]
000000004092.jpg,[ -79  150  497 1307]
000000004108.jpg,[0 0 0 0]
000000004129.jpg,[0 0 0 0]
000000004130.jpg,[0 0 0 0]
000000004131.jpg,[117  83 448 504]
000000004138.jpg,[160  70 269 419]
000000004139.jpg,[206 120 336 416]
000000004140.jpg,[0 0 0 0]
000000004172.jpg,[0 0 0 0]
000000004173.jpg,[0 0 0 0]
000000004175.jpg,[0 0 0 0]
000000004377.jpg,[333  69 395 400]
000000004386.jpg,[ 41  59 510 512]
000000004404.jpg,[0 0 0 0]
000000004421.jpg,[ 29  82 149 602]
000000004424.jpg,[ 63 111 448 701]
000000004428.jpg,[0 0 0 0]
000000004438.jpg,[ 66 187 274 402]
000000004441.jpg,[  82  190  533 1647]
000000004442.jpg,[306 198 407 478]
000000004489.jpg,[0 0 0 0]
000000004490.jpg,[225 117 426 499]
000000004498.jpg,[130  82 424 464]
000000004502.jpg,[185 170 263 510]
000000004508.jpg,[176  82 257 555]
000000004527.jpg,[ 49  70 355 467]
000000004535.jpg,[0 0 0 0]
000000004549.jpg,[455 229 556 338]
000000004551.jpg,[0 0 0 0]
000000004554.jpg,[261 146 455 403]
000000004555.jpg,[0 0 0 0]
000000004567.jpg,[0 0 0 0]
000000006719.jpg,[230 195 369 333]
000000006744.jpg,[ 261  164  538 1055]
000000006747.jpg,[337 323 578 786]
000000006748.jpg,[-16 218  76 452]
000000006749.jpg,[  4  83 293 533]
000000006760.jpg,[-58 152 286 642]
000000006764.jpg,[218 416 341 604]
000000006777.jpg,[275 430 319 482]
000000006780.jpg,[222 349 371 453]
000000006783.jpg,[ 91 107 284 253]
000000006790.jpg,[145 176 308 406]
000000006811.jpg,[217 102 284 358]
000000006824.jpg,[131 186 260 335]
000000006846.jpg,[300  56 415 427]
000000006847.jpg,[  86 -605  402   32]
000000006860.jpg,[ 150  275  437 1174]
000000006862.jpg,[182  52 331 491]
000000006864.jpg,[223 152 281 380]
000000006870.jpg,[0 0 0 0]
000000006873.jpg,[0 0 0 0]
000000006896.jpg,[  65  165  239 1040]
000000006901.jpg,[0 0 0 0]
000000006906.jpg,[ -2 112 208 903]
000000006920.jpg,[152 151 275 345]
000000006921.jpg,[146  74 446 526]
000000008581.jpg,[-26 -33 139 422]
000000008587.jpg,[-25 -32 287 714]
000000008589.jpg,[124  47 256 373]
000000008592.jpg,[ 43 -15 302 742]
000000008593.jpg,[322 215 431 401]
000000008594.jpg,[210 127 421 792]
000000008599.jpg,[ 35 171 308 604]
000000008630.jpg,[248 132 313 433]
000000008639.jpg,[436 201 549 546]
000000008647.jpg,[0 0 0 0]
000000008649.jpg,[149  74 316 382]
000000008653.jpg,[170  30 397 463]
000000008657.jpg,[ 350  206  544 1059]
000000008659.jpg,[107 106 241 714]
000000008677.jpg,[176 167 404 361]
000000008711.jpg,[0 0 0 0]
000000008725.jpg,[ 74 119 253 294]
000000008746.jpg,[369 153 463 416]
000000008965.jpg,[0 0 0 0]
000000008968.jpg,[240 160 402 294]
000000008979.jpg,[283  33 455 511]
000000008981.jpg,[0 0 0 0]
000000008991.jpg,[-18 201 368 440]
000000009002.jpg,[0 0 0 0]
000000009003.jpg,[209 112 418 545]
000000009007.jpg,[  16   75  460 1075]
000000009018.jpg,[381 128 451 519]
000000009024.jpg,[-698   74  406 1367]
000000009025.jpg,[-58  89 278 919]
000000009029.jpg,[478 179 551 550]
000000009045.jpg,[298 188 392 443]
000000009057.jpg,[-19 374 151 728]
000000009077.jpg,[0 0 0 0]
000000009095.jpg,[0 0 0 0]
000000009105.jpg,[ -79  100  248 1173]
000000009408.jpg,[377 195 430 451]
000000009409.jpg,[ 50 -21 144 111]
000000009420.jpg,[0 0 0 0]
000000009429.jpg,[ 94  73 492 399]
000000009446.jpg,[507 216 572 428]
000000009450.jpg,[107  27 143 259]
000000009451.jpg,[175  52 307 297]
000000009460.jpg,[211  95 371 462]
000000009462.jpg,[0 0 0 0]
000000009465.jpg,[0 0 0 0]
000000009469.jpg,[ 67  41 208 528]
000000009488.jpg,[123 197 301 465]
000000009514.jpg,[0 0 0 0]
000000009542.jpg,[265  97 384 511]
000000009556.jpg,[362 110 415 161]
000000009557.jpg,[0 0 0 0]
000000009608.jpg,[230 131 519 471]
000000009615.jpg,[0 0 0 0]
000000009628.jpg,[126  46 220 181]
000000009647.jpg,[357 206 433 442]
000000011801.jpg,[0 0 0 0]
000000011802.jpg,[185 106 264 500]
000000011805.jpg,[0 0 0 0]
000000011826.jpg,[ 48 163 279 514]
000000011831.jpg,[0 0 0 0]
000000011838.jpg,[0 0 0 0]
000000011856.jpg,[ 55  83 109 305]
000000011968.jpg,[0 0 0 0]
000000011996.jpg,[197  97 344 366]
000000012014.jpg,[0 0 0 0]
000000012020.jpg,[143   5 302 377]
000000012044.jpg,[0 0 0 0]
000000012047.jpg,[0 0 0 0]
000000012069.jpg,[160  72 440 484]
000000012079.jpg,[ 76  34 479 787]
000000012081.jpg,[249 138 375 491]
000000012085.jpg,[147 276 501 476]
000000012093.jpg,[0 0 0 0]
000000012096.jpg,[179   5 354 466]
000000012543.jpg,[0 0 0 0]
000000012544.jpg,[0 0 0 0]
000000012547.jpg,[273 189 340 420]
000000012552.jpg,[330 304 470 543]
000000012574.jpg,[244 171 485 913]
000000012614.jpg,[ 65  87 235 703]
000000012650.jpg,[0 0 0 0]
000000012661.jpg,[207  84 497 858]
000000012666.jpg,[0 0 0 0]
000000012669.jpg,[337  97 469 478]
000000012678.jpg,[ 54 233 235 648]
000000012681.jpg,[0 0 0 0]
000000012700.jpg,[ 68 204 121 384]
000000012701.jpg,[0 0 0 0]
000000012704.jpg,[0 0 0 0]
000000012706.jpg,[0 0 0 0]
000000012726.jpg,[ 22  63 105 162]
000000012731.jpg,[0 0 0 0]
000000012741.jpg,[134 233 288 626]
000000012744.jpg,[180 209 269 385]
000000012754.jpg,[167  44 323 485]
000000012757.jpg,[252 134 374 545]
000000012784.jpg,[-17  31 246 934]
000000012979.jpg,[135   0 398 501]
000000012991.jpg,[ 49  56 197 811]
000000012993.jpg,[0 0 0 0]
000000013020.jpg,[ 24 131  97 481]
000000013031.jpg,[0 0 0 0]
000000013081.jpg,[-34  69 154 543]
000000013082.jpg,[0 0 0 0]
000000013092.jpg,[0 0 0 0]
000000013106.jpg,[ 12  65 186 512]
000000013124.jpg,[260 151 432 349]
000000013127.jpg,[0 0 0 0]
000000013132.jpg,[ 53  79 170 326]
000000013143.jpg,[202  66 324 502]
000000013148.jpg,[275 105 405 513]
000000013168.jpg,[0 0 0 0]
000000013172.jpg,[139 191 338 390]
000000013175.jpg,[-152    5  377  528]
000000013176.jpg,[-505  316  263 1392]
000000013182.jpg,[0 0 0 0]
000000014818.jpg,[ 68 248 483 437]
000000014824.jpg,[130 151 370 380]
000000014835.jpg,[109 164 307 296]
000000014844.jpg,[0 0 0 0]
000000014849.jpg,[0 0 0 0]
000000014864.jpg,[ 55  26 205 525]
000000014870.jpg,[167 244 473 487]
000000014873.jpg,[241 230 279 373]
000000014874.jpg,[ 67 117 284 541]
000000014876.jpg,[146 249 302 498]
000000014886.jpg,[0 0 0 0]
000000014892.jpg,[ 133  142  390 1203]
000000014925.jpg,[0 0 0 0]
000000014928.jpg,[0 0 0 0]
000000014938.jpg,[ 81 218 223 553]
000000014961.jpg,[0 0 0 0]
000000014966.jpg,[0 0 0 0]
000000014969.jpg,[-111  172  389 1165]
000000014970.jpg,[-263  160  363 1565]
000000014975.jpg,[ 46 176 138 601]
000000014985.jpg,[-11 176  76 560]
000000014986.jpg,[0 0 0 0]
000000015663.jpg,[ 10 144  67 507]
000000015678.jpg,[0 0 0 0]
000000015687.jpg,[299  22 469 511]
000000015725.jpg,[117  41 356 781]
000000015726.jpg,[  44   24  531 1120]
000000015733.jpg,[177 122 315 272]
000000015738.jpg,[ 49 122 416 485]
000000015757.jpg,[0 0 0 0]
000000015764.jpg,[234 119 388 537]
000000015778.jpg,[259  38 360 500]
000000015792.jpg,[-156 -280  393  216]
000000015794.jpg,[0 0 0 0]
000000015797.jpg,[116 212 411 334]
000000015810.jpg,[ 16  62 151 558]
000000015816.jpg,[0 0 0 0]
000000015826.jpg,[0 0 0 0]
000000015827.jpg,[0 0 0 0]
000000015843.jpg,[0 0 0 0]
000000015846.jpg,[143  80 212 381]
000000015851.jpg,[207 140 320 452]
000000015859.jpg,[ 142   93  452 1267]
000000015876.jpg,[0 0 0 0]
000000015881.jpg,[252 477 298 621]
000000015883.jpg,[0 0 0 0]
000000018375.jpg,[0 0 0 0]
000000018377.jpg,[-44  39 457 639]
000000018389.jpg,[328 284 403 458]
000000018396.jpg,[181  34 460 590]
000000018401.jpg,[405 210 499 585]
000000018402.jpg,[0 0 0 0]
000000018412.jpg,[0 0 0 0]
000000018418.jpg,[0 0 0 0]
000000018426.jpg,[167  18 328 427]
000000018432.jpg,[123  93 495 701]
000000018444.jpg,[ 52  83 293 776]
000000018450.jpg,[0 0 0 0]
